_gram-helpText_	VERBS_CONJUGATION_9_RUSSIAN	1st conjugation verbs with underlying TODO, e.g. умереть
_gram-name_	VERBS_CONJUGATION_10_RUSSIAN	-олоть/-ороть
_gram-path_	VERBS_CONJUGATION_10_RUSSIAN	Verbs > Conjugation Classes > -олоть/-ороть
_gram-helpText_	VERBS_CONJUGATION_10_RUSSIAN	1st conjugation verbs with underlying TODO, e.g. колоть, бороться
_gram-name_	VERBS_CONJUGATION_11_RUSSIAN	-ить (пить)
_gram-path_	VERBS_CONJUGATION_11_RUSSIAN	Verbs > Conjugation Classes > -ить (пить)
_gram-helpText_	VERBS_CONJUGATION_11_RUSSIAN	1st conjugation verbs with underlying C + fleeting vowel + й TODO, e.g. бить, вить, лить, пить, шить
_gram-name_	VERBS_CONJUGATION_12_RUSSIAN	-ыть/-уть/-ить
_gram-path_	VERBS_CONJUGATION_12_RUSSIAN	Verbs > Conjugation Classes > -ыть/-уть/-ить
_gram-helpText_	VERBS_CONJUGATION_12_RUSSIAN	1st conjugation verbs with underlying TODO, e.g. мыть, дуть, брить
_gram-name_	VERBS_CONJUGATION_13_RUSSIAN	-авать
_gram-path_	VERBS_CONJUGATION_13_RUSSIAN	Verbs > Conjugation Classes > -авать
_gram-helpText_	VERBS_CONJUGATION_13_RUSSIAN	1st conjugation verbs with underlying авай-, e.g. давать
_gram-name_	VERBS_CONJUGATION_14_15_16_RUSSIAN	Other
_gram-path_	VERBS_CONJUGATION_14_15_16_RUSSIAN	Verbs > Conjugation Classes > Other
_gram-helpText_	VERBS_CONJUGATION_14_15_16_RUSSIAN	1st conjugation verbs with underlying м-/н- TODO, plus деть, стать, жить, плыть
_gram-name_	VERBS_CONJUGATION_14_RUSSIAN	-ать/-ять (взять, жать, занять)
_gram-path_	VERBS_CONJUGATION_14_RUSSIAN	Verbs > Conjugation Classes > -ать/-ять (взять, жать, занять)
_gram-helpText_	VERBS_CONJUGATION_14_RUSSIAN	1st conjugation verbs with underlying м-/н- TODO
_gram-name_	VERBS_CONJUGATION_15_RUSSIAN	-ть (деть, стать)
_gram-path_	VERBS_CONJUGATION_15_RUSSIAN	Verbs > Conjugation Classes > -ть (деть, стать)
_gram-helpText_	VERBS_CONJUGATION_15_RUSSIAN	1st conjugation verbs with underlying н- TODO
_gram-name_	VERBS_CONJUGATION_16_RUSSIAN	-ть (жить, плыть)
_gram-path_	VERBS_CONJUGATION_16_RUSSIAN	Verbs > Conjugation Classes > -ть (жить, плыть)
_gram-helpText_	VERBS_CONJUGATION_16_RUSSIAN	1st conjugation verbs with underlying в- TODO
_gram-name_	VERBS_CONJUGATION_FIRST_RUSSIAN	All 1st conjugation verbs (-е-)
_gram-path_	VERBS_CONJUGATION_FIRST_RUSSIAN	Verbs > Conjugation Classes > 1st conjugation
_gram-helpText_	VERBS_CONJUGATION_FIRST_RUSSIAN	Verbs with endings -у/ю, -ешь, -ет, -ем, -ете, -ут/ют
_gram-name_	VERBS_CONJUGATION_SECOND_RUSSIAN	All 2nd conjugation verbs (-и-)
_gram-path_	VERBS_CONJUGATION_SECOND_RUSSIAN	Verbs > Conjugation Classes > 2nd conjugation
_gram-helpText_	VERBS_CONJUGATION_SECOND_RUSSIAN	Verbs with endings -ю, -ишь, -ит, -им, -ите, -ят
